sender_bank,sender_account,transaction_count,total_sent,unique_receivers,first_txn,last_txn,laundering_count,laundering_rate,total_received,fan_out,fan_in,active_days,txn_percentile,fan_out_percentile,fan_in_percentile,risk_score,risk_category,sent_percentile,risk_driver,txn_log,sent_log
25665,8096C1A80,2,1360.56,2,2022-09-01 08:55:00,2022-09-07 02:35:00,0,0.0,2100.29,2,3.0,6,0.4665613009281709,0.6908142672319261,0.7664633128034463,49.15396208040659,Low,0.2704673450047183,Normal,1.0986122886681096,7.216386380184301
125575,80994EBB0,1,7.24,1,2022-09-01 11:35:00,2022-09-01 11:35:00,0,0.0,426.18,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,21.786110233622203,Low,0.0272676604983108,Normal,0.6931471805599453,2.10900034392138
5466,8078F50D0,1,212910.25,1,2022-09-01 02:33:00,2022-09-01 02:33:00,0,0.0,348103.21,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,35.54068519252554,Low,0.7627681343423226,Normal,0.6931471805599453,12.26863069119522
23538,80D3A6FC0,1,11.28,1,2022-09-01 00:04:00,2022-09-01 00:04:00,0,0.0,11.28,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,18.34238097058545,Low,0.0365513813911094,Normal,0.6931471805599453,2.5079719227189963
14,80FD32E60,60,301202838.23,5,2022-09-01 00:01:00,2022-09-10 06:40:00,0,0.0,10716541.77,5,2.0,10,0.9694154314193792,0.9401326763232924,0.5849921227205689,81.1004448701104,High,0.9928470681027528,High Activity,4.110873864173311,19.523294480240008
9571,8037E1E00,19,539325.13,3,2022-09-01 00:22:00,2022-09-09 02:53:00,0,0.0,3611625.28,3,3.0,9,0.8439725230835474,0.8483990913462602,0.7664633128034463,74.69390783482461,Medium,0.8298628367461504,Normal,2.995732273553991,13.198075731848215
31199,80F5BFEF0,1,8226.33,1,2022-09-01 12:18:00,2022-09-01 12:18:00,0,0.0,8226.33,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,24.668711607065607,Low,0.458306757156453,Normal,0.6931471805599453,9.015216818191384
213580,8069DA260,2,290912.46,1,2022-09-01 16:54:00,2022-09-01 18:17:00,0,0.0,420172.71,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,44.127322187771,Low,0.7866192889724124,Normal,1.0986122886681096,12.580781113608804
154557,81432FD21,15,0.40817,2,2022-09-01 00:07:00,2022-09-09 19:46:00,0,0.0,0.418491,2,2.0,9,0.8150780987486896,0.6908142672319261,0.5849921227205689,54.73229825412124,Low,0.0106217517540276,Normal,2.772588722239781,0.3422909890838918
14290,80E489570,2,9272.08,2,2022-09-01 01:50:00,2022-09-07 13:47:00,0,0.0,9393.33,2,2.0,7,0.4665613009281709,0.6908142672319261,0.5849921227205689,49.43389222111111,Low,0.4706005444678963,Normal,1.0986122886681096,9.134870857960252
39613,8102B3A90,2,3450.02,1,2022-09-02 02:37:00,2022-09-09 16:57:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,30.372143605922748,Low,0.3595802003625762,Normal,1.0986122886681096,8.146425118502828
339076,80F152060,1,2738.27,1,2022-09-01 00:26:00,2022-09-01 00:26:00,0,0.0,2738.27,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,22.81857709975272,Low,0.3349644566689269,Normal,0.6931471805599453,7.915446740527444
113304,804F71100,16,12648111.55,2,2022-09-01 00:18:00,2022-09-09 05:17:00,0,0.0,12429951.58,2,1.0,9,0.827687782067972,0.6908142672319261,0.3461264509586538,65.77370880021891,Low,0.9561588655107958,High Value,2.833213344056216,16.35301855647195
339994,80F8438E0,2,1209.02,1,2022-09-02 03:59:00,2022-09-09 07:19:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,28.87132569683239,Low,0.2595256730898855,Normal,1.0986122886681096,7.098392167379806
28611,80B00D150,2,1060.87,1,2022-09-01 00:23:00,2022-09-01 19:10:00,0,0.0,12084142.59,1,10.0,1,0.4665613009281709,0.2889402191956121,0.99409153740752,42.17921967649834,Low,0.2476463735339507,Fan-In,1.0986122886681096,6.967786783762962
38323,8124F5010,2,281.18,1,2022-09-02 23:32:00,2022-09-09 20:46:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.99884204998401,Low,0.1346934299666599,Normal,1.0986122886681096,5.642545165185012
117733,807832C20,50,132937.58,3,2022-09-01 04:48:00,2022-09-09 13:54:00,0,0.0,45199.82,3,3.0,9,0.9557282811434228,0.8483990913462602,0.7664633128034463,77.04091959943581,Medium,0.7255668522471876,High Activity,3.9318256327243257,11.79764249602807
9587,80CAE5EE0,2,39475.57,1,2022-09-01 00:13:00,2022-09-01 03:06:00,0,0.0,39475.57,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,38.024301859762296,Low,0.6186169388670802,Normal,1.0986122886681096,10.583462610340558
217496,806B12510,1,568.89,1,2022-09-01 00:03:00,2022-09-01 00:03:00,0,0.0,569.4,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,24.226587981062337,Low,0.1899661769943199,Normal,0.6931471805599453,6.345443359748945
10404,807FD7DA0,4,1839479.08,1,2022-09-01 17:32:00,2022-09-01 17:41:00,0,0.0,1761665.02,1,5.0,1,0.7272791293342643,0.2889402191956121,0.9618067641987208,60.53085619890583,Low,0.8950319819556981,Fan-In,1.6094379124341005,14.424993524438705
24922,809EC7FA0,1,63536.56,1,2022-09-01 15:39:00,2022-09-01 15:39:00,0,0.0,66088.81999999999,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,31.333161636140115,Low,0.6637377539995051,Normal,0.6931471805599453,11.05938650607893
132725,80D1C3940,30,398570.19,2,2022-09-01 06:08:00,2022-09-09 11:57:00,0,0.0,381559.1,2,3.0,9,0.904272443204111,0.6908142672319261,0.7664633128034463,72.56599107845287,Medium,0.8099432795639427,Normal,3.4339872044851463,12.895641406175749
3211,80049C2D0,1,1159.28,1,2022-09-01 00:14:00,2022-09-01 00:14:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,17.866016833031857,Low,0.2559009173056686,Normal,0.6931471805599453,7.056416634283456
37964,81056DED0,15,89230.32,2,2022-09-01 02:34:00,2022-09-09 15:20:00,0,0.0,87718.73,2,2.0,9,0.8150780987486896,0.6908142672319261,0.5849921227205689,64.96243956225264,Low,0.6926311722961214,Normal,2.772588722239781,11.398987378015754
326199,80ED72F60,2,217.82,1,2022-09-02 16:06:00,2022-09-09 08:12:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.77177418868046,Low,0.1195555725464236,Normal,1.0986122886681096,5.388249474048644
11974,80C7AE3D0,15,28708.54,2,2022-09-01 00:03:00,2022-09-09 00:11:00,0,0.0,76693.04,2,3.0,9,0.8150780987486896,0.6908142672319261,0.7664633128034463,66.08137541524229,Low,0.5857557057458869,Normal,2.772588722239781,10.264984750694866
122702,811135210,1,2117.36,1,2022-09-01 00:13:00,2022-09-01 00:13:00,0,0.0,2117.36,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,22.44152402721132,Low,0.3098275851661673,Normal,0.6931471805599453,7.658397483389192
33148,801F6DE40,2,227.86,1,2022-09-02 22:47:00,2022-09-09 07:28:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.80805192766988,Low,0.1219740884790512,Normal,1.0986122886681096,5.433110462889569
3799,80122A1E0,1,14946.03,1,2022-09-01 00:19:00,2022-09-01 00:19:00,0,0.0,14946.03,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,25.574900553119825,Low,0.5187193535600675,Normal,0.6931471805599453,9.612267896875524
34600,8054124C0,1,9616.6,1,2022-09-01 12:10:00,2022-09-01 12:10:00,0,0.0,9616.6,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,24.90945152807149,Low,0.4743560852235115,Normal,0.6931471805599453,9.171350032284897
152416,813CBC3F1,1,0.001501,1,2022-09-01 16:52:00,2022-09-01 16:52:00,0,0.0,10.741965,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,21.39383077229532,Low,0.0011156964098519,Normal,0.6931471805599453,0.001499874625484
3051,80EFF79C0,1,809.58,1,2022-09-01 02:55:00,2022-09-01 02:55:00,0,0.0,16642.17,1,4.0,1,0.1536773715842486,0.2889402191956121,0.9065179205591964,29.53237330457405,Low,0.2221594007231402,Normal,0.6931471805599453,6.697750040808155
29404,804C33330,4,2721249.12,3,2022-09-01 00:15:00,2022-09-02 21:43:00,0,0.0,27291.4,3,2.0,2,0.7272791293342643,0.8483990913462602,0.5849921227205689,69.11102436825828,Medium,0.9114263811395998,Normal,1.6094379124341005,14.816601935628276
15916,80C98CF30,2,54181.22,1,2022-09-01 00:23:00,2022-09-01 03:57:00,0,0.0,54181.22,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,38.48731083965964,Low,0.6494842041935698,Normal,1.0986122886681096,10.900108089329
215897,80BF767D0,2,4732.29,2,2022-09-01 00:08:00,2022-09-09 08:31:00,0,0.0,247.2,2,1.0,9,0.4665613009281709,0.6908142672319261,0.3461264509586538,44.75509005048299,Low,0.3975460715212707,Normal,1.0986122886681096,8.462375799949758
13265,8016DD270,33,80998.66,4,2022-09-01 03:54:00,2022-09-09 05:23:00,0,0.0,110008.6,4,4.0,9,0.9167503355137536,0.9117784945241338,0.9065179205591964,78.74627011321954,Medium,0.6845184799164585,Normal,3.5263605246161616,11.302200236114905
353171,813CC7301,2,0.00666,1,2022-09-02 18:07:00,2022-09-09 00:29:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,25.00901410264407,Low,0.0020382334773309,Normal,1.0986122886681096,0.0066379201801833
318265,80F2BA2D0,2,305.84,1,2022-09-02 22:19:00,2022-09-09 01:10:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.08532612741676,Low,0.1404600411670848,Normal,1.0986122886681096,5.726326439091095
137218,80E29F570,2,1230.35,1,2022-09-01 00:15:00,2022-09-01 10:04:00,0,0.0,1230.35,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,32.66328503679082,Low,0.2612158173356486,Normal,1.0986122886681096,7.115866407462385
120511,811002740,2,33552.17,1,2022-09-01 00:22:00,2022-09-01 00:22:00,0,0.0,33552.17,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,37.77120275895928,Low,0.6017436654802122,Normal,1.0986122886681096,10.42088662377835
43849,8105E2570,26,615756.27,5,2022-09-01 00:04:00,2022-09-09 22:26:00,0,0.0,952354.05,5,4.0,9,0.8908830802476464,0.9401326763232924,0.9065179205591964,80.85742124229627,High,0.838361847810559,Normal,3.295836866004329,13.330608122652832
227143,80FB579D0,1,653.74,1,2022-09-01 00:09:00,2022-09-01 00:09:00,0,0.0,653.74,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,20.83187290115272,Low,0.2025175100955937,Normal,0.6931471805599453,6.484238210266224
21745,8072318E0,21,101709.21,2,2022-09-01 00:05:00,2022-09-10 20:17:00,0,0.0,22.07,2,2.0,10,0.8559463902341856,0.6908142672319261,0.5849921227205689,66.55571741593042,Low,0.7034903490751491,Normal,3.091042453358316,11.529882970311249
31889,8014BC490,2,1095.26,1,2022-09-02 12:48:00,2022-09-09 07:06:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,28.737834482564352,Low,0.2506262588053497,Normal,1.0986122886681096,6.999659665651629
325564,8094BA4B0,2,608.78,1,2022-09-02 03:04:00,2022-09-09 16:45:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.918597421725195,Low,0.1960104547494059,Normal,1.0986122886681096,6.41309823637773
221527,81217DAE0,2,133.21,1,2022-09-01 00:06:00,2022-09-01 17:03:00,0,0.0,133.21,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,30.20954267513617,Low,0.0976329932253384,Normal,1.0986122886681096,4.899405737409714
3655,809A32040,22,14212.76,2,2022-09-01 10:12:00,2022-09-09 16:59:00,0,0.0,9188.16,2,2.0,9,0.8677089893541033,0.6908142672319261,0.5849921227205689,64.1199378670782,Low,0.5136589812051936,Normal,3.1354942159291497,9.561965788482787
3690,802E55970,3,569.04,2,2022-09-01 00:13:00,2022-09-09 18:25:00,0,0.0,0.0,2,0.0,9,0.6697196573836165,0.6908142672319261,0.0950193058738548,44.98571928716155,Low,0.1899923339885995,Normal,1.3862943611198906,6.345706533805012
13154,804D58BE0,62,376227670.24,14,2022-09-01 00:09:00,2022-09-10 22:17:00,0,0.0,145286123.0,14,1.0,10,0.9715743894856932,0.9977515045301902,0.3461264509586538,79.046743554816,Medium,0.9937303696788122,High Activity,4.143134726391533,19.745705026724814
5627,80B16DB90,1,88411.65,1,2022-09-01 00:19:00,2022-09-01 00:19:00,0,0.0,466323.61,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,34.476890295553915,Low,0.6918484745442144,Normal,0.6931471805599453,11.389770337935484
38585,80BB7AB90,1,4412.5,1,2022-09-01 17:03:00,2022-09-01 17:03:00,0,0.0,4412.5,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,23.628971084448864,Low,0.3889907223153366,Normal,0.6931471805599453,8.392423304460287
39572,803F7F0A0,1,17976.2,1,2022-09-01 06:13:00,2022-09-01 06:13:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,22.09015511097608,Low,0.5375101358352834,Normal,0.6931471805599453,9.796859567311335
21575,8014F75A0,4,6222.45,3,2022-09-01 00:24:00,2022-09-02 16:25:00,0,0.0,47252.37,3,3.0,2,0.7272791293342643,0.8483990913462602,0.7664633128034463,64.58783619282937,Low,0.4284093126947941,Normal,1.6094379124341005,8.736079694344326
122545,808CA4D10,8,200953.21,3,2022-09-01 06:32:00,2022-09-09 23:22:00,0,0.0,68982.11,3,2.0,9,0.7709804245078964,0.8483990913462602,0.5849921227205689,68.34381457507963,Medium,0.758309372855881,Normal,2.19722457733622,12.210832350143084
5365,80A399840,3,2257.82,2,2022-09-01 00:04:00,2022-09-02 22:13:00,0,0.0,548.12,2,2.0,2,0.6697196573836165,0.6908142672319261,0.5849921227205689,54.225436067275794,Low,0.3160006358161686,Normal,1.3862943611198906,7.722597832018382
354361,81453CE21,1,0.0221,1,2022-09-01 02:45:00,2022-09-01 02:45:00,0,0.0,0.0221,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,17.843939323821576,Low,0.0033219382735176,Normal,0.6931471805599453,0.0218593343528935
316317,807282080,2,52.2,1,2022-09-02 08:47:00,2022-09-09 08:24:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,26.067678204583917,Low,0.0726158402733204,Normal,1.0986122886681096,3.974058396347599
210617,808432530,3,1674.36,2,2022-09-01 00:02:00,2022-09-06 13:49:00,1,0.3333333333333333,4560.43,2,3.0,6,0.6697196573836165,0.6908142672319261,0.7664633128034463,59.87218451814458,Low,0.2887561141974128,Laundering,1.3862943611198906,7.423783346539152
210,8000A3C20,122,1343913.03,8,2022-09-01 00:02:00,2022-09-10 12:57:00,0,0.0,1138337.26,8,1.0,10,0.9963923468658892,0.9771287266171562,0.3461264509586538,77.69837062046402,Medium,0.8803015700232797,High Activity,4.812184355372417,14.111096832245526
24941,809E72EA0,1,127541.81,1,2022-09-01 15:48:00,2022-09-01 15:48:00,0,0.0,171728.99,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,34.93006022144914,Low,0.7220598029372293,Normal,0.6931471805599453,11.756207351930144
25768,80D9C2600,3,2510366.57,2,2022-09-01 00:00:00,2022-09-01 20:11:00,0,0.0,11504.13,2,2.0,1,0.6697196573836165,0.6908142672319261,0.5849921227205689,63.10898512874272,Low,0.9082372399139635,Normal,1.3862943611198906,14.735939742617424
1502,8004FB510,1,2432.44,1,2022-09-04 17:33:00,2022-09-04 17:33:00,0,0.0,1701.7,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,26.22412721152357,Low,0.3231354590250684,Normal,0.6931471805599453,7.797061173124058
4259,802572D50,2,2004359.23,2,2022-09-01 00:27:00,2022-09-10 11:53:00,0,0.0,2020993.37,2,3.0,10,0.4665613009281709,0.6908142672319261,0.7664633128034463,58.58161686442025,Low,0.8989776639389616,Normal,1.0986122886681096,14.510835480521832
131086,80C1ABA10,3,241698.44,2,2022-09-01 11:57:00,2022-09-05 06:21:00,0,0.0,198314.13,2,1.0,4,0.6697196573836165,0.6908142672319261,0.3461264509586538,57.487203193567794,Low,0.772317449330884,Normal,1.3862943611198906,12.395450249767087
333480,8137ABA40,2,7036.48,1,2022-09-02 02:27:00,2022-09-09 15:03:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,31.604500210261996,Low,0.4417373073185258,Normal,1.0986122886681096,8.859005430525613
135104,80D5A6BA0,41,6024941.76,3,2022-09-01 10:36:00,2022-09-10 18:45:00,0,0.0,892141.57,3,3.0,10,0.9374133549564486,0.8483990913462602,0.7664633128034463,79.57893778458306,Medium,0.9375028923599444,Normal,3.737669618283368,15.611418536880926
137218,80E17C1B0,20,967678.15,5,2022-09-01 00:17:00,2022-09-09 09:51:00,0,0.0,332771.56,5,4.0,9,0.8479021084549466,0.9401326763232924,0.9065179205591964,79.73720269054867,Medium,0.8639695452103525,Normal,3.044522437723423,13.78265585470326
221765,8083E1E20,2,1311.87,1,2022-09-01 00:10:00,2022-09-01 00:14:00,0,0.0,1311.87,1,1.0,1,0.4665613009281709,0.2889402191956121,0.3461264509586538,32.75062927692008,Low,0.2670387666775989,Normal,1.0986122886681096,7.179970859500002
1467,800CBAF00,34,268793.28,5,2022-09-01 00:10:00,2022-09-09 12:27:00,0,0.0,83452.32,5,3.0,9,0.919046114780915,0.9401326763232924,0.7664633128034463,78.8743589021306,Medium,0.7804985523109704,Normal,3.555348061489413,12.50170160764281
111121,80676EBC0,34,37769.49,2,2022-09-01 03:46:00,2022-09-10 15:23:00,0,0.0,143681.35,2,3.0,10,0.919046114780915,0.6908142672319261,0.7664633128034463,70.14430109517323,Medium,0.6140253803327572,Normal,3.555348061489413,10.53928338888155
240304,80EEC76D0,9,1103549.43,3,2022-09-01 09:08:00,2022-09-09 20:45:00,0,0.0,1057729.89,3,3.0,9,0.7762832520789781,0.8483990913462602,0.7664633128034463,72.93851697890742,Medium,0.8707784120289981,Normal,2.302585092994046,13.914043203680023
210575,80B9FB140,1,25868.82,1,2022-09-03 09:06:00,2022-09-03 09:06:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,22.65384839808531,Low,0.575089688309232,Normal,0.6931471805599453,10.160832317289614
333116,80C0C62B0,1,13671.08,1,2022-09-01 00:16:00,2022-09-01 00:16:00,0,0.0,13671.08,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,25.442043142943948,Low,0.5098621928816758,Normal,0.6931471805599453,9.52311107615338
215897,80EC4EC70,2,199.33,1,2022-09-01 00:19:00,2022-09-01 00:52:00,0,0.0,107911.31,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,34.052659059676174,Low,0.1149760864709989,Normal,1.0986122886681096,5.299966006793561
339041,80F4C4D60,2,1401.72,1,2022-09-02 14:31:00,2022-09-09 19:20:00,0,0.0,0.0,1,0.0,8,0.4665613009281709,0.2889402191956121,0.0950193058738548,29.07556152024451,Low,0.2731413946506935,Normal,1.0986122886681096,7.246168487840276
17246,80DD75330,1,13908.3,1,2022-09-01 13:17:00,2022-09-01 13:17:00,0,0.0,54616.62,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,29.050169115028403,Low,0.5115382525920575,Normal,0.6931471805599453,9.54031296014295
316904,806251530,1,136773.23,1,2022-09-01 00:16:00,2022-09-01 00:16:00,0,0.0,136773.23,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,28.712743888820704,Low,0.7279089092734593,Normal,0.6931471805599453,11.826086889232393
12,8079C8880,7,11843.36,6,2022-09-01 00:08:00,2022-09-10 18:46:00,0,0.0,2793.51,6,1.0,10,0.7651997287720901,0.9561608775872787,0.3461264509586538,63.30983563347209,Low,0.4954617614924778,Fan-Out,2.079441541679836,9.379607083896335
248571,812ECF170,2,3254473.83,1,2022-09-01 06:27:00,2022-09-01 12:06:00,0,0.0,3260869.35,1,4.0,1,0.4665613009281709,0.2889402191956121,0.9065179205591964,50.92260749015592,Low,0.9181125112927792,Normal,1.0986122886681096,14.995541478057774
1024,800B3D000,127,519167.15,9,2022-09-01 00:15:00,2022-09-10 15:29:00,0,0.0,20973.39,9,4.0,10,0.9969255471338976,0.984577433757412,0.9065179205591964,85.51611270847627,Critical,0.8274342604311075,High Activity,4.852030263919617,13.159983098114411
31740,8010634F0,1,26542.61,1,2022-09-01 09:13:00,2022-09-01 09:13:00,0,0.0,26542.61,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,26.460505956752428,Low,0.577759713802241,Normal,0.6931471805599453,10.186544319736392
17708,80B2FE420,2,361565.7400000001,1,2022-09-01 00:23:00,2022-09-01 00:28:00,0,0.0,408842.79,1,4.0,1,0.4665613009281709,0.2889402191956121,0.9065179205591964,49.19337865870958,Low,0.8028305891963565,Normal,1.0986122886681096,12.798201923181235
217,810910DD0,1,407491.15,1,2022-09-01 07:16:00,2022-09-01 07:16:00,0,0.0,1870967.85,1,4.0,1,0.1536773715842486,0.2889402191956121,0.9065179205591964,38.37182770991491,Low,0.8114563610791974,Normal,0.6931471805599453,12.917776947673824
24922,809CCE660,1,92769.85,1,2022-09-01 04:34:00,2022-09-01 04:34:00,0,0.0,32149339.3,1,5.0,1,0.1536773715842486,0.2889402191956121,0.9618067641987208,37.46637820196821,Low,0.6958042169098931,Fan-In,0.6931471805599453,11.4378877530501
48755,8123B43A0,3,7656.17,2,2022-09-01 14:50:00,2022-09-02 17:55:00,0,0.0,11.32,2,1.0,2,0.6697196573836165,0.6908142672319261,0.3461264509586538,52.66286753092059,Low,0.45069507182107,Normal,1.3862943611198906,8.943397742773417
21940,8075EA550,21,5616.73,2,2022-09-01 05:29:00,2022-09-10 23:50:00,0,0.0,223992.35,2,3.0,10,0.8559463902341856,0.6908142672319261,0.7664633128034463,64.98412471654872,Low,0.4172463123668257,Normal,3.091042453358316,8.63368294670152
329261,80B169BD0,1,8366.67,1,2022-09-01 00:16:00,2022-09-01 00:16:00,0,0.0,0.0,1,0.0,1,0.1536773715842486,0.2889402191956121,0.0950193058738548,20.92821112316121,Low,0.4600472033142924,Normal,0.6931471805599453,9.032130749580624
1,8001275E0,102,50470923.17,13,2022-09-01 00:12:00,2022-09-10 19:57:00,1,0.0098039215686274,13174463.06,13,4.0,10,0.992855116408685,0.9967957682007408,0.9065179205591964,88.05017795238393,Critical,0.978969776599148,Laundering,4.634728988229636,17.73690796942282
14838,805DAB950,1,21209.33,1,2022-09-01 00:25:00,2022-09-01 00:25:00,0,0.0,497801.15,1,2.0,1,0.1536773715842486,0.2889402191956121,0.5849921227205689,29.69284646447981,Low,0.5543834092221513,Normal,0.6931471805599453,9.96224360613642
118,80E17D320,2,8847583.1,1,2022-09-01 03:13:00,2022-09-01 04:08:00,0,0.0,8848618.7,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,46.54054635924821,Low,0.9475009004042262,Normal,1.0986122886681096,15.995654996666609
210404,805AEDF60,2,75.87,1,2022-09-01 00:01:00,2022-09-01 01:52:00,0,0.0,1011458.69,1,3.0,1,0.4665613009281709,0.2889402191956121,0.7664633128034463,36.2537550377365,Low,0.0802436222205678,Normal,1.0986122886681096,4.34211568336104
2824,802C004B0,1,336.76,1,2022-09-02 12:55:00,2022-09-02 12:55:00,0,0.0,583390.8200000001,1,3.0,1,0.1536773715842486,0.2889402191956121,0.7664633128034463,26.309917122569665,Low,0.1473835963452642,Normal,0.6931471805599453,5.822335584100011
7478,8051B0740,2,2895.91,2,2022-09-01 08:46:00,2022-09-01 10:50:00,0,0.0,19.41,2,1.0,1,0.4665613009281709,0.6908142672319261,0.3461264509586538,43.90032977933557,Low,0.3405620534447755,Normal,1.0986122886681096,7.971399930666131
16333,80D0E6110,2,717313.88,1,2022-09-01 00:02:00,2022-09-01 03:54:00,0,0.0,79642169.08,1,2.0,1,0.4665613009281709,0.2889402191956121,0.5849921227205689,45.03918518950742,Low,0.8474101557548406,Normal,1.0986122886681096,13.483270186357748
315367,805966910,1,3722331.46,1,2022-09-01 12:28:00,2022-09-01 12:28:00,0,0.0,3722331.46,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,31.637629049555432,Low,0.9229012533224412,Normal,0.6931471805599453,15.12986103513993
28,806145850,57,50270938.86,5,2022-09-01 00:24:00,2022-09-10 19:21:00,0,0.0,28600626.89,5,5.0,10,0.965998925551158,0.9401326763232924,0.9618067641987208,86.42405216107075,Critical,0.9789114263811396,High Activity,4.060443010546419,17.73293773173429
11030,8041DFC90,15,5037.360000000001,2,2022-09-01 00:36:00,2022-09-09 16:26:00,0,0.0,64.61,2,2.0,9,0.8150780987486896,0.6908142672319261,0.5849921227205689,60.65012706262991,Low,0.4051436723212723,Normal,2.772588722239781,8.524835911286983
26592,80A3FC1E0,3,26072.52,3,2022-09-01 00:26:00,2022-09-09 06:26:00,0,0.0,16.88,3,1.0,9,0.6697196573836165,0.8483990913462602,0.3461264509586538,58.48058547401504,Low,0.5759015611701432,Normal,1.3862943611198906,10.168675518910064
287,8060EA110,24,82292387.36999999,3,2022-09-01 00:13:00,2022-09-09 08:52:00,0,0.0,1666528.2100000002,3,1.0,9,0.8833005700212676,0.8483990913462602,0.3461264509586538,72.07528083557511,Medium,0.9838591224529628,High Value,3.218875824868201,18.22578917497892
21918,80103EE50,15,159378.32,5,2022-09-01 00:39:00,2022-09-09 22:34:00,0,0.0,256472.82,5,3.0,9,0.8150780987486896,0.9401326763232924,0.7664633128034463,74.63049724446125,Medium,0.7401664792082077,Normal,2.772588722239781,11.979042300409825
1490,80B54F0D0,4,15826810.94,3,2022-09-01 00:11:00,2022-09-08 12:43:00,0,0.0,15832229.61,3,3.0,8,0.7272791293342643,0.8483990913462602,0.7664633128034463,72.57630297042851,Medium,0.9609737645347376,High Value,1.6094379124341005,16.57721601801825
31513,801D2D170,2,533.72,1,2022-09-02 11:43:00,2022-09-09 07:34:00,0,0.0,0.0,1,0.0,7,0.4665613009281709,0.2889402191956121,0.0950193058738548,27.74562926685969,Low,0.184479244425039,Normal,1.0986122886681096,6.2817432454070286
212,807F06650,1,7229.15,1,2022-09-01 00:24:00,2022-09-01 00:24:00,0,0.0,7229.15,1,1.0,1,0.1536773715842486,0.2889402191956121,0.3461264509586538,24.46355525866249,Low,0.444629667262912,Normal,0.6931471805599453,8.886015061825564
18015,80C7D0DC0,5,5040.61,2,2022-09-01 00:02:00,2022-09-09 02:51:00,0,0.0,11907.03,2,3.0,9,0.7475437576333152,0.6908142672319261,0.7664633128034463,61.00948895269407,Low,0.405210070845213,Normal,1.791759469228055,8.525480754498345
122545,80888DC20,4,25634.51,2,2022-09-01 00:24:00,2022-09-06 16:49:00,1,0.25,13663.6,2,2.0,6,0.7272791293342643,0.6908142672319261,0.5849921227205689,62.61307366815628,Low,0.5742043746566895,Laundering,1.6094379124341005,10.151733778695151
